point_id,year,n_obs,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,ndvi_slope,ndvi_drop
"102060,180127",2024,30,0.2285734766666667,0.36065114,0.08389262,0.06955772976109635,0.0003596798938450972,0.15532795
"102060,180128",2022,36,0.286788805,0.37831858,0.14075495,0.06866113361104255,0.0004226692802933432,0.17087501000000002
"102060,180128",2023,33,0.26376531054545455,0.35495946,0.08312873,0.08334085667484512,0.0009229663345614503,0.10152134000000002
"102060,180128",2024,30,0.25654870616666664,0.37814176,0.122479685,0.0660058971135383,0.0003698375188685138,0.13915259
"102060,180129",2022,36,0.2635286738888889,0.36877078,0.16465864,0.04610236984709434,0.0005103369796163972,0.13289854
"102060,180129",2023,32,0.2492263603125,0.32494006,0.125,0.05732799075608325,0.0007163542283393002,0.036561279999999974
"102060,180129",2024,32,0.22656787875,0.31052786,0.17533974,0.028677326964794497,-9.318789894297074e-05,0.07149351999999998
"102060,180130",2022,35,0.25939554057142855,0.36325046,0.13712147,0.05980099374599689,0.0005351715280724369,0.14551587
"102060,180130",2023,32,0.27186750846875,0.3691508,0.095596135,0.08915240044619525,0.0009230209106446291,0.13211635
"102060,180130",2024,33,0.23939506742424246,0.34088877,0.11282468,0.053701848107222595,0.00037311332031005247,0.11292525
"102060,180131",2022,35,0.24746163571428567,0.31510255,0.12962963,0.05445555084957588,0.00047871790140459813,0.10860745999999999
"102060,180131",2023,32,0.27246589275,0.37266096,0.09251751,0.08953300286086857,0.0010177967688993832,0.08090149999999996
"102060,180131",2024,31,0.24078103987096772,0.35520428,0.09128631,0.06500782854680486,0.0004539332471178922,0.12547964999999997
"102060,180132",2022,35,0.30157450999999996,0.43149683,0.14296491,0.08343547081077608,0.0009440560963781276,0.15573627
"102060,180132",2023,32,0.322148673875,0.45090848,0.104572564,0.11708254676935441,0.0012588553183497096,0.24898541
"102060,180132",2024,31,0.27891462338709677,0.39672926,0.10504976,0.08150300763476447,0.0009238442151147625,0.09885692999999995
"102060,180133",2022,35,0.23143914228571424,0.3239159,0.16457462,0.03700687279988431,0.00034787962036765665,0.12781832999999998
"102060,180133",2023,32,0.22872150984375,0.29865,0.09610984,0.05970123857512849,0.0006939395116815195,0.07864248000000001
"102060,180133",2024,31,0.1977393822580645,0.32401526,0.1429732,0.03783030197385481,-7.247471060250407e-05,0.13526349000000001
"102061,180122",2022,37,0.2805040456756757,0.4126906,0.2015915,0.055418530698232986,0.000420282413161339,0.19887917000000002
"102061,180122",2023,33,0.24292845924242423,0.359766,0.08877179,0.0750392871806015,0.000798007366914652,0.14027223999999996
"102061,180122",2024,29,0.27923307862068963,0.35770565,0.19218695,0.04727272785981493,-0.00028299576228373204,0.15241793999999997
"102061,180123",2022,38,0.293061957631579,0.44,0.18953371,0.06035565428567172,0.0005524810122110703,0.21225131
"102061,180123",2023,33,0.26635733030303027,0.3913619,0.10831643,0.0816636252195503,0.0008530801237268624,0.16082696999999999
"102061,180123",2024,30,0.279801186,0.3704771,0.19441608,0.0448415432931453,-0.00033933400947322326,0.14935248
"102061,180124",2022,38,0.2768563852631579,0.40575492,0.18829858,0.0510179388041535,0.0004922873728054403,0.17627418000000003
"102061,180124",2023,33,0.2539867472727273,0.3808434,0.11861917,0.06498334956781748,0.0007429023616449681,0.11653617
"102061,180124",2024,30,0.2609649396666667,0.354717,0.20678747,0.033640022200745995,-8.94613137588879e-05,0.11746645
"102061,180125",2022,38,0.259529210263158,0.3637375,0.15262601,0.05470895474793561,0.0003785978203321674,0.14626301
"102061,180125",2023,33,0.2544504118181818,0.3781778,0.09256449,0.07565667592354959,0.0008706068353851153,0.12898453000000001
"102061,180125",2024,31,0.2648040693548387,0.40762782,0.15988946,0.054935901888494704,0.00019727950067458566,0.16938690999999997
"102061,180126",2022,38,0.2740636284210526,0.36399683,0.1434629,0.060793309000808565,0.00044037176931376076,0.15326886
"102061,180126",2023,34,0.2548115002941177,0.35921094,0.08838286,0.07320101845267767,0.0007981340608480382,0.13599983
"102061,180126",2024,31,0.2570624819354839,0.394021,0.11938486,0.06457183980857038,0.000354413305997196,0.14981287000000001
"102061,180127",2022,36,0.24089019305555556,0.3516418,0.13919544,0.04952070535830598,0.0001270026324558102,0.17543174
"102061,180127",2023,33,0.22451403812121212,0.29185668,0.081146546,0.062395166370457354,0.0006628167785256695,0.04973633999999999
"102061,180127",2024,30,0.23282579253333335,0.3654979,0.10524073,0.062022344082826884,0.0002612423515267572,0.15378175
"102061,180128",2022,36,0.3111115808333333,0.39676437,0.14879885,0.07916334099838561,0.0005274572186536291,0.18138993999999997
"102061,180128",2023,33,0.29571280818181817,0.40303993,0.08924485,0.09612597486530372,0.000988312156643935,0.16764648
"102061,180128",2024,30,0.27977640150000005,0.39939576,0.10080135,0.07946571731266146,0.0006351623340132799,0.13326823
"102061,180129",2022,36,0.256208205,0.33071747,0.12311305,0.06022276461077214,0.0005061306005641217,0.13084065
"102061,180129",2023,33,0.24939789863636364,0.3245366,0.09922347,0.07681411652837355,0.0008553219099577836,0.09381764000000001
"102061,180129",2024,32,0.2382890339375,0.30080333,0.11185758,0.05590745321366416,0.0004447543450729,0.06674586999999998
"102061,180130",2022,35,0.25189158428571423,0.31553555,0.120732136,0.06037082495432549,0.0005767107769149619,0.09306788999999999
"102061,180130",2023,32,0.2554722875,0.33449176,0.08054711,0.08481054291624752,0.0009682148955949937,0.07683781
"102061,180130",2024,33,0.23820481709090907,0.34228188,0.08659116,0.06950155883923323,0.0004587849134127803,0.11345162999999997
"102061,180131",2022,35,0.2593626031428571,0.33034572,0.12312097,0.058215932464979664,0.0005718455016019066,0.10063717
"102061,180131",2023,32,0.28347303187500006,0.3869769,0.0903637,0.094542084671159,0.0011152365343082746,0.06872650000000002
"102061,180131",2024,31,0.2448370911612903,0.37420332,0.09479078,0.07015896883551438,0.00041664208206051073,0.16319415
"102061,180132",2022,35,0.3027981940000001,0.44418985,0.17540687,0.06816899076584167,0.0007224858296899722,0.18659925
"102061,180132",2023,32,0.3329597684375,0.46384123,0.13071631,0.09948842188737485,0.0010471917910884305,0.22430033
"102061,180132",2024,31,0.27042269406451613,0.36275697,0.1015274,0.07610787127959467,0.0007251367837506518,0.10732991000000003
"102061,180133",2022,35,0.27542093999999995,0.42137954,0.22144847,0.050638475687516955,0.00036545509821446005,0.19993107
"102061,180133",2023,32,0.26183340499999996,0.3462909,0.17884323,0.0389005394338484,0.00040307115326376785,0.09486450000000002
"102061,180133",2024,31,0.22189755645161294,0.31723925,0.16645962,0.0373294632583841,-6.707325062597818e-05,0.12124386999999998
"102062,180122",2022,38,0.298425367368421,0.46994182,0.19036621,0.07353708362028843,0.0006860663568019095,0.23357819000000002
"102062,180122",2023,33,0.2701343526060606,0.41130093,0.09844135,0.08956223024854078,0.0010241826490302011,0.14095769000000002
"102062,180122",2024,29,0.2929441424137931,0.3849879,0.20465435,0.04705187179586616,-7.525168557603114e-05,0.15683807
"102062,180123",2022,38,0.3035268492105263,0.43814433,0.17865586,0.06785869030174123,0.0006534145964788963,0.19479327000000002
"102062,180123",2023,33,0.290371386969697,0.43374896,0.10227273,0.09455631657406495,0.001060055690845216,0.14657236
"102062,180123",2024,30,0.285607102,0.38683385,0.19511367,0.04542777367382494,-0.0001715881227138324,0.16085587999999998
"102062,180124",2022,38,0.2912871728947368,0.4098307,0.20567845,0.062312868867981076,0.0005659462893713014,0.1814251
"102062,180124",2023,33,0.26721412651515153,0.37856346,0.108487085,0.07670816825097591,0.0009123859093378211,0.09066259000000004
"102062,180124",2024,30,0.2514072416666667,0.30850405,0.21832883,0.021552064353282583,4.373112715559088e-05,0.07285341999999997
"102062,180125",2022,38,0.25859796210526315,0.33691853,0.13522884,0.061541841773579124,0.0003886347754274695,0.14887609999999998
"102062,180125",2023,34,0.26732584132352943,0.3686934,0.08080059,0.08335366095806454,0.0009076467745048771,0.10278110000000001
"102062,180125",2024,31,0.25297366612903227,0.3536987,0.103912495,0.06732083560602163,0.00058123131826539,0.10013529999999998
"102062,180126",2022,38,0.2666714694736842,0.3462927,0.13338038,0.0629793572675521,0.0004333744542125742,0.14873407
"102062,180126",2023,34,0.26626265217647066,0.37230965,0.08324002,0.07973489210512362,0.0008409043795138112,0.14352341
"102062,180126",2024,31,0.259742534,0.37833425,0.09121765,0.07138616697185066,0.0005331623417369911,0.1252222
"102062,180127",2022,38,0.2365018783157895,0.3249428,0.11748947,0.05824798697049013,0.00027103614772615834,0.16664163999999998
"102062,180127",2023,34,0.23162742664705882,0.303268,0.07211338,0.0693410992216277,0.0006797672090313455,0.07300969999999998
"102062,180127",2024,30,0.2411935893666667,0.3585385,0.088119246,0.07205905779818313,0.0004922770642840792,0.13344329
"102062,180128",2022,37,0.2662947594594594,0.34276053,0.09913954,0.07499035938747027,0.000530140208123795,0.1550703
"102062,180128",2023,33,0.26443349109090913,0.35265106,0.076861486,0.09181159579967879,0.0009751655867829835,0.12968992000000001
"102062,180128",2024,30,0.26215831133333334,0.3448382,0.08845316,0.08004865352273476,0.0007844243177153802,0.08871003999999999
"102062,180129",2022,36,0.26357299305555565,0.32517368,0.13453238,0.05312375008475822,0.00048089938789018435,0.11416451000000002
"102062,180129",2023,32,0.253592212625,0.32780358,0.10663684,0.06874563707520717,0.0008152307315002416,0.05553167999999997
"102062,180129",2024,33,0.22726968151515153,0.32016566,0.12622887,0.04533630896847779,0.00019230682044349556,0.09876893
"102062,180130",2022,36,0.27517154722222226,0.361012,0.14033149,0.05877298496448137,0.0005551684025197442,0.12376145
"102062,180130",2023,32,0.28247125796875006,0.37502068,0.09170306,0.08393818652031429,0.0009180878962144874,0.10514619999999997
"102062,180130",2024,33,0.24579909863636365,0.3579013,0.08522981,0.0733144297571356,0.0005020704150732778,0.11867273999999997
"102062,180131",2022,35,0.26311691485714284,0.3461101,0.13072135,0.0609251093197204,0.0006117285227392602,0.11740196999999997
"102062,180131",2023,32,0.2637403678125,0.3436994,0.08714011,0.08362281860099939,0.0009495216373625817,0.08147063999999998
"102062,180131",2024,32,0.2467125123125,0.3789024,0.07028892,0.07755176610346108,0.0006204010000945066,0.13267124999999996
"102062,180132",2022,36,0.30597394222222213,0.41906872,0.17869908,0.06039926695673707,0.000643848954736665,0.1469669
"102062,180132",2023,32,0.293162011875,0.41255006,0.11449785,0.09109042127738814,0.0009732066829969282,0.15540718999999997
"102062,180132",2024,31,0.28291722196774194,0.41397035,0.085777946,0.09157012253759672,0.0008797272007759515,0.13541999
"102062,180133",2022,36,0.2732577552777778,0.34850454,0.18481848,0.0447794984704035,0.00027837484990745405,0.13998814999999998
"102062,180133",2023,32,0.258670465,0.36886227,0.11181213,0.07181759545681267,0.000696485127539544,0.17164488
"102062,180133",2024,31,0.25496843967741933,0.39738488,0.10529758,0.0715195051245798,0.0005336635747782992,0.15698235
"102063,180122",2022,37,0.30465512135135137,0.4318876,0.18327527,0.06873842073750816,0.0006491853708790714,0.18941323999999998
"102063,180122",2023,34,0.2847433876470588,0.41138,0.09724473,0.0898899387530857,0.0010803132580410992,0.09698886000000001
"102063,180122",2024,29,0.29185196999999996,0.39083558,0.21054767,0.04936081752586741,0.0001898806708614211,0.15500097000000002
"102063,180123",2022,37,0.2783574824324324,0.37071988,0.14372061,0.06563891183321705,0.0005194647896861875,0.15302636
"102063,180123",2023,34,0.28615085929411765,0.41612715,0.08565386,0.1021135866311299,0.0012130300720534584,0.11098910000000001
"102063,180123",2024,30,0.25901294399999997,0.356995,0.14571658,0.05417808900508628,0.0003682254452528388,0.12993833000000002
"102063,180124",2022,38,0.2753034778947368,0.38006043,0.1577287,0.06612897008522521,0.0006027003830221991,0.16548824
"102063,180124",2023,33,0.267308916060606,0.37828162,0.09168444,0.08867315458372976,0.001005192132111121,0.11463879999999999
"102063,180124",2024,30,0.24316768866666666,0.30142382,0.17150396,0.03671681672719388,0.00023027549240509798,0.08360204000000002
"102063,180125",2022,38,0.2621215594736843,0.33544973,0.09412164,0.07457994079767964,0.0006023882898617063,0.13493476000000001
"102063,180125",2023,34,0.2610442795588236,0.361012,0.074157305,0.08997356364621407,0.0009591409854348151,0.11110138
"102063,180125",2024,31,0.25812388790322577,0.35673907,0.08608815,0.07731344080533435,0.0007451099289476469,0.10528801999999998
"102063,180126",2022,38,0.2680362028947369,0.34868422,0.09573725,0.07959165438476594,0.0006524831730473733,0.14659817
"102063,180126",2023,34,0.2597844145294118,0.35779816,0.07900677,0.0873916096345468,0.0009276053023676571,0.11430105999999998
"102063,180126",2024,31,0.26054825406451615,0.36180452,0.090071216,0.07497136151155029,0.0007260557798947117,0.09762542000000002
"102063,180127",2022,38,0.2577238313157895,0.34099868,0.10609481,0.06604312971682118,0.00047592811006309885,0.14535346999999998
"102063,180127",2023,33,0.25248655333333325,0.3404397,0.08178138,0.07788993400890196,0.0008203580837835446,0.11630177
"102063,180127",2024,30,0.24682430369999997,0.36783734,0.08655937,0.07120553158412539,0.0005306658362175551,0.14205641000000002
"102063,180128",2022,38,0.25106899157894735,0.32479474,0.104379565,0.06629034709021142,0.00048182942367672583,0.13764668000000002
"102063,180128",2023,33,0.24517892915151515,0.31797534,0.08410463,0.07315586466348478,0.0007374211966522011,0.09406307
"102063,180128",2024,31,0.24774942596774194,0.33711407,0.08091735,0.07259959898077989,0.0006733679637746219,0.0916245
"102063,180129",2022,37,0.2607082872972973,0.32751676,0.13708821,0.05358750167219384,0.00037326065041727526,0.12926997
"102063,180129",2023,32,0.24626650153125,0.31716192,0.09516501,0.06874888544385169,0.0007212906649879404,0.10070527999999998
"102063,180129",2024,33,0.24583184636363636,0.33416927,0.10814196,0.05985703054946075,0.0004511583592174427,0.08963485000000002
"102063,180130",2022,37,0.26662740324324324,0.33772537,0.18259576,0.03331133938613649,0.00025091783636150617,0.11165333000000002
"102063,180130",2023,32,0.239553975,0.3035294,0.11248455,0.05357620770704322,0.0005248655243202076,0.06987049000000001
"102063,180130",2024,33,0.24080583866666666,0.3819797,0.09610802,0.067747709117692,0.00035758492210863417,0.15220904
"102063,180131",2022,37,0.27761472027027023,0.35762942,0.16751638,0.05079189222554226,0.0004775805720633034,0.11186097999999997
"102063,180131",2023,32,0.26787802890625,0.38003385,0.0994295,0.07303119666804031,0.0008171427018407091,0.10979441000000001
"102063,180131",2024,32,0.26073365440624996,0.422027,0.08316151,0.08480439782562624,0.0006353326293877862,0.15812586
"102063,180132",2022,36,0.31028664861111116,0.44224197,0.18767908,0.06264659156336001,0.0006100058029614674,0.18686375
"102063,180132",2023,32,0.2894959865625,0.41160685,0.1286895,0.08199785614970245,0.0008315625682687186,0.19512640000000003
"102063,180132",2024,31,0.27174516948387095,0.37515375,0.086621314,0.08623645524260976,0.0008216010093974956,0.12004951000000003
"102063,180133",2022,36,0.2642011880555556,0.32876712,0.1833437,0.03944477856456795,0.0002140757682988387,0.13210602000000002
"102063,180133",2023,32,0.240501762,0.33333334,0.117529884,0.0617773580383318,0.0006044155999492219,0.13360506999999996
"102063,180133",2024,31,0.22939931483870968,0.34516218,0.10907366,0.05975629442462814,0.0004436963416797078,0.12690254999999998
"102064,180122",2022,37,0.29663586621621624,0.4091932,0.16757149,0.06294391320668448,0.0005900212413345591,0.17244640999999997
"102064,180122",2023,34,0.29376693882352944,0.4063927,0.09419152,0.09335226728995324,0.0010919176688537714,0.08919972999999998
"102064,180122",2024,29,0.27037945103448274,0.36625,0.1536806,0.05717092545282878,0.0003824610909658077,0.12590998000000003
"102064,180123",2022,37,0.2869406916486487,0.39179632,0.10883658,0.08207130997075576,0.0007516237537725989,0.16396028999999998
"102064,180123",2023,34,0.30316805820588233,0.45769805,0.084953204,0.11649865848628271,0.001413762891860249,0.12530718000000002
"102064,180123",2024,30,0.2718353046666666,0.36076328,0.15499607,0.055196395105724536,0.0003738484459748408,0.12488288000000003
"102064,180124",2022,38,0.27603335644736837,0.38396177,0.1193634,0.07963322717700706,0.0007783622133667902,0.14487914999999998
"102064,180124",2023,34,0.2841158031176471,0.40985507,0.077773936,0.10449036735631324,0.0012189167690715512,0.15258919999999998
"102064,180124",2024,30,0.27585114899999996,0.33413607,0.19894598,0.03860976129989975,0.00012657764541390085,0.10193572000000001
"102064,180125",2022,38,0.27223937315789465,0.36785603,0.09390445,0.08017224868146494,0.0007081595927027825,0.14397543
"102064,180125",2023,33,0.26882614893939394,0.37709057,0.084153004,0.09031145244642294,0.0010158368588492313,0.11211523000000001
"102064,180125",2024,31,0.26832611851612903,0.36384705,0.0900474,0.07655029610058377,0.0007710983509854236,0.10587603000000001
"102064,180126",2022,38,0.2609304802631579,0.34267515,0.082054704,0.07919287581904022,0.0006721433133063067,0.13081073999999998
"102064,180126",2023,34,0.2593725322352941,0.35303363,0.07523066,0.08834274049113108,0.0009785878104013107,0.10544742999999998
"102064,180126",2024,31,0.2702211811935484,0.3572533,0.084067255,0.08147970785341165,0.0009390368863627945,0.09453820000000002
"102064,180127",2022,38,0.2626036728947368,0.3309423,0.12247738,0.06746984520722181,0.0005077037327295913,0.13175256000000002
"102064,180127",2023,33,0.253273526,0.32990023,0.082962364,0.08012545757156256,0.0008435385359903169,0.11899636000000002
"102064,180127",2024,31,0.2637413258064516,0.34288272,0.0955414,0.07187601123049671,0.0007613869996650147,0.0674361
"102064,180128",2022,38,0.2555664010526316,0.3329007,0.1459339,0.053919997831888174,0.0003428468641252822,0.14077261
"102064,180128",2023,32,0.23961870156249998,0.30944428,0.08970649,0.06677945625817476,0.0007162484478803099,0.08782658000000002
"102064,180128",2024,31,0.2601799447096774,0.37638375,0.10837004,0.06665336533759082,0.0005116686960659257,0.12676394000000002
"102064,180129",2022,37,0.2782434481081081,0.34751773,0.15062112,0.05667751414630582,0.0004068128995656017,0.15237884000000002
"102064,180129",2023,32,0.265663409375,0.33847982,0.09906995,0.07639494890113993,0.0007873719000685506,0.11577867
"102064,180129",2024,33,0.28090537590909087,0.370229,0.095952705,0.07609421812021626,0.000764851252561529,0.07675529999999997
"102064,180130",2022,37,0.27955375999999993,0.3458549,0.20174849,0.03260433389611008,0.00025861176343301066,0.12122928000000002
"102064,180130",2023,32,0.24780273656250001,0.3131248,0.11718188,0.05564902413051697,0.0005713190609998225,0.07062389999999999
"102064,180130",2024,33,0.23220109878787878,0.33333334,0.12057245,0.04870091896557119,0.0003552795252323652,0.09603872999999999
"102064,180131",2022,37,0.2819290583783784,0.36126372,0.16494845,0.05134418948381938,0.00041329644069828213,0.12592993000000002
"102064,180131",2023,32,0.26488514093750004,0.33916304,0.12431587,0.061622768753920386,0.0006304812416787271,0.04172714000000005
"102064,180131",2024,33,0.24898483163636365,0.38692185,0.07562236,0.08008450861554545,0.0006074950611935622,0.13284877
"102064,180132",2022,37,0.3120219440540541,0.4256884,0.18521203,0.056775060904704834,0.0005795805145820942,0.15207730000000003
"102064,180132",2023,32,0.3003524821875,0.3915955,0.14828283,0.06613189063358496,0.0006700707120318892,0.1345999
"102064,180132",2024,31,0.27273155645161284,0.4012014,0.08262911,0.08871389581303776,0.0007602687013954092,0.11196664
"102064,180133",2022,36,0.29479837361111116,0.36035243,0.18330956,0.052641110373282986,0.0003838211834090526,0.12476092999999999
"102064,180133",2023,32,0.28681072875,0.38828632,0.1445693,0.07246553695657776,0.0006821753495925058,0.16058509
"102064,180133",2024,31,0.2586224024516129,0.42262173,0.093023255,0.08262764849217685,0.0006022498683137714,0.18538944999999998
"102065,180122",2022,37,0.2941258491891892,0.41326532,0.13661581,0.07568579396798755,0.0007352810524162295,0.18239460999999998
"102065,180122",2023,33,0.29408944169696966,0.41454083,0.09042553,0.09748369171519113,0.0011446414900310989,0.11216723
"102065,180122",2024,30,0.267144873,0.3625548,0.18301962,0.045676160092058965,0.00022831145283385624,0.12752826
"102065,180123",2022,37,0.304610427027027,0.4160948,0.1184573,0.08753364842951979,0.0008254378179130843,0.16779878999999998
"102065,180123",2023,34,0.2872499663235294,0.3985932,0.08224786,0.09795440610608626,0.0011680998319186957,0.10408345999999996
"102065,180123",2024,30,0.26870975399999997,0.35658672,0.19727892,0.032405771053772264,-6.716987728749579e-05,0.13411140000000002
"102065,180124",2022,37,0.28342293291891896,0.3769131,0.1224693,0.07502959827445384,0.000661130905636367,0.14009562
"102065,180124",2023,34,0.2687514621764706,0.3655486,0.088865474,0.0840930563045562,0.0009376952759921079,0.12807885
"102065,180124",2024,30,0.26972539766666664,0.3426066,0.20302731,0.03219484969381291,3.038208286356928e-05,0.10685815999999998
"102065,180125",2022,38,0.24980714831578946,0.3113102,0.11103811,0.06258835489376148,0.0005189366403243209,0.11495723
"102065,180125",2023,32,0.25525445425,0.33333334,0.075909875,0.08204204161934889,0.0009193060136430804,0.09105145999999997
"102065,180125",2024,30,0.2647268927,0.33864054,0.087424345,0.07923816029757183,0.0009175036698147787,0.06423474000000001
"102065,180126",2022,38,0.2583592410526316,0.33525512,0.116112195,0.06790945502676549,0.0004919381058783146,0.13104996000000002
"102065,180126",2023,32,0.2539451521875,0.33824885,0.07725789,0.08241694745043032,0.0009118744239977663,0.10077015
"102065,180126",2024,31,0.2776444782580645,0.36383045,0.0809317,0.08547820436617523,0.0009915577184360202,0.08943045000000005
"102065,180127",2022,38,0.2743866152631579,0.3504823,0.13415469,0.06697833381376593,0.0004922453339000232,0.1328042
"102065,180127",2023,32,0.2663066089375,0.3508772,0.07251503,0.08735522980105163,0.0009749474409668168,0.09677127000000002
"102065,180127",2024,31,0.2881634066129032,0.37338045,0.094514765,0.08417994107919818,0.0009753840550515882,0.08509214999999998
"102065,180128",2022,38,0.2815470663157894,0.3601071,0.15426897,0.05795871613251019,0.0004169260522280711,0.1488395
"102065,180128",2023,31,0.27464626274193543,0.37018755,0.08984831,0.08270075074653717,0.0008984086896251192,0.14526129999999998
"102065,180128",2024,32,0.27677637906249997,0.3710731,0.11533363,0.06818457727141392,0.0006359909230120334,0.11876475999999997
"102065,180129",2022,37,0.2865546035135135,0.36303192,0.17162472,0.05144109388516456,0.0003730351878278269,0.1418305
"102065,180129",2023,33,0.27631491303030303,0.3552712,0.12935522,0.06286009813225192,0.0005534045667640893,0.10287748000000002
"102065,180129",2024,33,0.27824262454545456,0.3899068,0.0993135,0.07592384331090923,0.0006481719951496304,0.12280439999999998
"102065,180130",2022,37,0.30327705432432434,0.36128238,0.21203335,0.03729790554700571,0.000244563765055246,0.11787258
"102065,180130",2023,33,0.28156839545454543,0.35320804,0.15132067,0.055191024373244656,0.0004497990312047942,0.06307021000000002
"102065,180130",2024,33,0.2627659627272727,0.3734427,0.127897,0.0627490056818658,0.00035099464439132506,0.13056295
"102065,180131",2022,37,0.2889178797297297,0.36126983,0.19390287,0.04530268830879701,0.00022517336116368355,0.11862758000000001
"102065,180131",2023,32,0.288519898125,0.38520682,0.14178544,0.06350991055274466,0.0005198642595983449,0.13249142000000003
"102065,180131",2024,33,0.26168152648484844,0.40956968,0.080136724,0.08655861436887342,0.0005742790844915817,0.17402901999999998
"102065,180132",2022,37,0.2896394451351351,0.37749925,0.18727663,0.05082757292466857,0.00030013265449088824,0.1265755
"102065,180132",2023,32,0.29001290375,0.3977097,0.14156626,0.0723877838161085,0.0006529826344326812,0.14582324000000002
"102065,180132",2024,33,0.257959404060606,0.41497424,0.08558559,0.08439713798900761,0.0006391245897376389,0.15919933999999997
"102065,180133",2022,36,0.27622895888888893,0.3653846,0.20526133,0.04054637526691968,9.089725761399953e-05,0.13803858
"102065,180133",2023,32,0.27749476906250004,0.3807807,0.13497823,0.06694902929377049,0.00053822296533374,0.15324019000000003
"102065,180133",2024,32,0.2536001984375,0.4150317,0.0864745,0.08303166342973835,0.0005731510289617586,0.17589679
"102066,180122",2022,37,0.31382514135135137,0.47005332,0.16342027,0.07649899210545881,0.0008124361801222086,0.21548325000000002
"102066,180122",2023,33,0.2970114339393939,0.40729198,0.1328928,0.07325009066509305,0.0008499570554595715,0.12306032
"102066,180122",2024,30,0.286907664,0.35936615,0.20624377,0.03244503294132664,-6.89310129127212e-05,0.10468662000000001
"102066,180123",2022,37,0.2705112879459459,0.34801507,0.110206634,0.07015888557473623,0.000485402201184232,0.13070497999999997
"102066,180123",2023,33,0.25884328500000003,0.34747145,0.08016608,0.08334719165122197,0.0009633530729958537,0.052995000000000014
"102066,180123",2024,30,0.2542729343333333,0.34214875,0.12462006,0.056941947000874946,0.00047068721671156,0.0986329
"102066,180124",2022,37,0.2937016154054054,0.38066697,0.13696809,0.06840736537445329,0.0005353259337767444,0.13978626
"102066,180124",2023,34,0.2695686774705882,0.36373875,0.09193378,0.08472026868015874,0.0009361776040391634,0.07143105
"102066,180124",2024,30,0.2854529433333333,0.38171262,0.15723732,0.056579097399966256,0.0004322074921551748,0.12080792000000001
"102066,180125",2022,38,0.26138010631578945,0.33419856,0.12698413,0.058748814169249514,0.0005562281156210157,0.12056372999999998
"102066,180125",2023,33,0.2547781821212121,0.33548388,0.089088395,0.07621139497725177,0.000855183853720341,0.07328024999999999
"102066,180125",2024,30,0.25611502799999997,0.31177548,0.13703994,0.05290492441488431,0.000575803690483463,0.06362734
"102066,180126",2022,38,0.2685521888157894,0.35097814,0.124010555,0.06972849611553315,0.0005220511139945078,0.14227966
"102066,180126",2023,32,0.27044907125,0.3535929,0.09173037,0.084401535594575,0.0009513224934927768,0.08222538000000001
"102066,180126",2024,31,0.2787707356129032,0.37209302,0.10080645,0.08090859293390515,0.000953769265299342,0.10098192
"102066,180127",2022,38,0.27621099210526323,0.3515864,0.14829932,0.061962987571046554,0.000522220111714127,0.13287757000000003
"102066,180127",2023,32,0.26859833578125003,0.3504673,0.1077368,0.07022545491925619,0.000732503707187651,0.08774119999999996
"102066,180127",2024,32,0.267612721875,0.3614204,0.09394572,0.07198219408730709,0.0006856892335712778,0.10240949999999999
"102066,180128",2022,38,0.29537590842105255,0.3842035,0.15894777,0.06347823286692085,0.000595506003089548,0.13351858
"102066,180128",2023,32,0.2842070625,0.3554207,0.12933753,0.06600782690126783,0.0006223705437022372,0.11588844999999998
"102066,180128",2024,32,0.28063326734375,0.38504848,0.09840426,0.07847525491799401,0.0008169976873510184,0.10365954000000005
"102066,180129",2022,37,0.31507072378378376,0.4060985,0.19985466,0.0533996664601641,0.0004890791535896465,0.1471977
"102066,180129",2023,33,0.2957101375757576,0.38597023,0.14251497,0.06283792034835857,0.0004852927293419537,0.12237507000000003
"102066,180129",2024,33,0.2855992663939394,0.39374125,0.09605027,0.08270861600037893,0.0006243354384409196,0.16125785999999998
"102066,180130",2022,37,0.31505533216216225,0.40272108,0.18120806,0.0578449194919902,0.0005648539937453813,0.13129738000000002
"102066,180130",2023,33,0.30275878363636366,0.39135653,0.15017462,0.07015216585100834,0.0006246698821775456,0.13644055
"102066,180130",2024,33,0.28906153818181823,0.38102645,0.09993293,0.08105601841552894,0.0007702573297903199,0.11241272000000002
"102066,180131",2022,37,0.27343897756756763,0.36014852,0.18911071,0.03832456050452937,5.265799987382608e-05,0.13255342000000003
"102066,180131",2023,32,0.2816339946875,0.39259717,0.1264706,0.07176810350885565,0.0006374017393048473,0.14053106999999998
"102066,180131",2024,33,0.25343937727272725,0.38776767,0.0952805,0.07519253820728476,0.00046383054107149076,0.15192659
"102066,180132",2022,37,0.2654089721621622,0.36947042,0.1758969,0.04450713967183505,8.233033355864363e-05,0.15240642000000001
"102066,180132",2023,32,0.2750202571875,0.3856613,0.11397699,0.07658842188915377,0.000725501040536218,0.16982477999999998
"102066,180132",2024,33,0.24859140151515152,0.3596598,0.10004331,0.06777925981309212,0.0003884647010060456,0.13008781999999997
"102066,180133",2022,36,0.24741224194444442,0.37262914,0.15752326,0.04621042098420416,2.8372402322059418e-05,0.18912898000000003
"102066,180133",2023,33,0.24931056818181815,0.3401076,0.11677142,0.06271737498291018,0.0005500134678645469,0.11072437000000002
